"time","blh_m"
2024-07-11 02:12:42.163009,1551.63
2024-07-11 02:32:42.205071,1201.63
2024-07-11 02:52:42.277017,701.63
2024-07-11 03:12:42.191973,1351.63
2024-07-11 03:32:42.077056,1051.63
2024-07-11 03:52:42.262027,351.63
2024-07-11 04:12:42.198035,301.63
2024-07-11 04:32:42.11804,NA
2024-07-11 04:52:42.084022,NA
2024-07-11 05:12:42.062003,1301.63
2024-07-11 05:32:42.403994,NA
2024-07-11 05:52:42.142608,NA
2024-07-11 06:12:42.138041,NA
2024-07-11 06:32:42.153016,251.63
2024-07-11 06:52:42.113979,151.63
2024-07-11 07:12:42.019018,151.63
2024-07-11 07:32:42.209048,201.63
2024-07-11 07:52:42.063302,151.63
2024-07-11 08:12:42.257195,301.63
2024-07-11 08:32:41.998545,301.63
2024-07-11 08:52:42.230598,251.63
2024-07-11 09:12:42.186763,201.63
2024-07-11 09:32:42.15187,201.63
2024-07-11 09:52:42.145019,251.63
2024-07-11 10:12:42.072015,201.63
2024-07-11 10:32:42.100046,NA
2024-07-11 10:52:42.074024,351.63
2024-07-11 11:12:42.228035,601.63
2024-07-11 11:32:42.154046,501.63
2024-07-11 11:52:42.090014,NA
2024-07-11 12:12:42.065048,NA
2024-07-11 12:32:42.035033,NA
2024-07-11 12:52:42.218012,NA
2024-07-11 13:12:42.162026,NA
2024-07-11 13:32:42.091014,NA
2024-07-11 13:52:42.272062,NA
2024-07-11 14:12:42.218752,NA
2024-07-11 14:32:42.193082,151.63
2024-07-11 14:52:42.105021,151.63
2024-07-11 15:12:42.071133,201.63
2024-07-11 15:32:42.259051,351.63
2024-07-11 15:52:42.011033,401.63
2024-07-11 16:12:42.214038,351.63
2024-07-11 16:32:42.085069,401.63
2024-07-11 16:52:42.032474,651.63
2024-07-11 17:12:42.338888,801.63
2024-07-11 17:32:42.060544,901.63
2024-07-11 17:52:42.27917,901.63
2024-07-11 18:12:42.200332,1001.63
2024-07-11 18:32:42.243068,951.63
2024-07-11 18:52:42.239084,1451.63
2024-07-11 19:12:42.276258,2851.63
2024-07-11 19:32:42.247581,2801.63
2024-07-11 19:52:42.211189,3601.63
2024-07-11 20:12:42.193938,1601.63
2024-07-11 20:32:42.22376,3451.63
2024-07-11 20:52:42.243091,3051.63
2024-07-11 21:12:42.183011,5301.63
2024-07-11 21:32:42.146046,4501.63
2024-07-11 21:52:42.146055,5301.63
2024-07-11 22:12:42.057501,3151.63
2024-07-11 22:32:42.04547,2551.63
2024-07-11 22:52:42.315876,3801.63
2024-07-11 23:12:42.100456,4051.63
2024-07-11 23:32:42.162032,4351.63
2024-07-11 23:52:42.116004,951.63
2024-07-12 00:12:42.083002,NA
2024-07-12 00:32:42.048008,NA
2024-07-12 00:52:42.255006,NA
2024-07-12 01:12:42.172437,NA
2024-07-12 01:32:42.160134,2351.63
2024-07-12 01:52:42.210998,1701.63
2024-07-12 02:12:42.133015,NA
2024-07-12 02:32:42.05472,2301.63
2024-07-12 02:52:42.017061,NA
2024-07-12 03:12:42.184027,NA
2024-07-12 03:32:42.100029,NA
2024-07-12 03:52:42.047011,101.63
2024-07-12 04:12:42.241024,NA
2024-07-12 04:32:42.232675,1751.63
2024-07-12 04:52:42.293164,NA
2024-07-12 05:12:42.017556,NA
2024-07-12 05:32:42.29978,NA
2024-07-12 05:52:42.05485,NA
2024-07-12 06:12:42.245252,NA
2024-07-12 06:32:42.20204,351.63
2024-07-12 06:52:42.172378,351.63
2024-07-12 07:12:42.170143,301.63
2024-07-12 07:32:42.213091,501.63
2024-07-12 07:52:42.164338,601.63
2024-07-12 08:12:42.188014,751.63
2024-07-12 08:32:42.127613,1551.63
2024-07-12 08:52:42.119987,2701.63
2024-07-12 09:12:42.151589,NA
2024-07-12 09:32:42.22102,NA
2024-07-12 09:52:42.235051,1551.63
2024-07-12 10:12:42.18505,NA
2024-07-12 10:32:42.225996,NA
2024-07-12 10:52:42.262567,NA
2024-07-12 11:12:42.004631,NA
2024-07-12 11:32:42.251601,NA
2024-07-12 11:52:42.022593,NA
2024-07-12 12:12:42.346086,NA
2024-07-12 12:32:42.120035,NA
2024-07-12 12:52:42.017047,NA
2024-07-12 13:12:42.061031,1601.63
2024-07-12 13:32:42.303445,2201.63
2024-07-12 13:52:42.107086,2951.63
2024-07-12 14:12:42.059077,3201.63
2024-07-12 14:32:42.049953,3151.63
2024-07-12 14:52:42.301509,3051.63
2024-07-12 15:12:42.029934,2701.63
2024-07-12 15:32:42.249908,2701.63
2024-07-12 15:52:42.246648,2801.63
2024-07-12 16:12:42.301816,2701.63
2024-07-12 16:32:42.029356,2651.63
2024-07-12 16:52:42.265031,2801.63
2024-07-12 17:12:42.0183,2851.63
2024-07-12 17:32:42.210151,2751.63
2024-07-12 17:52:42.011187,2801.63
2024-07-12 18:12:42.260068,2351.63
2024-07-12 18:32:42.015067,2751.63
2024-07-12 18:52:42.177055,3101.63
2024-07-12 19:12:42.052492,2951.63
2024-07-12 19:32:42.057077,3551.63
2024-07-12 19:52:42.276135,3351.63
2024-07-12 20:12:42.004983,3601.63
2024-07-12 20:32:42.260875,3551.63
2024-07-12 20:52:42.033828,5501.63
2024-07-12 21:12:42.225146,3701.63
2024-07-12 21:32:42.007372,4151.63
2024-07-12 21:52:42.289516,4101.63
2024-07-12 22:12:42.077446,6051.63
2024-07-12 22:32:42.325472,4301.63
2024-07-12 22:52:42.231718,5801.63
2024-07-12 23:12:42.187028,2351.63
2024-07-12 23:32:42.123026,2201.63
2024-07-12 23:52:42.194318,5701.63
2024-07-13 00:12:42.104074,5351.63
2024-07-13 00:32:42.189055,NA
2024-07-13 00:52:42.043923,NA
2024-07-13 01:12:42.310778,NA
2024-07-13 01:32:42.062086,301.63
2024-07-13 01:52:42.356018,NA
2024-07-13 02:12:42.235056,NA
2024-07-13 02:32:42.321194,NA
2024-07-13 02:52:42.071456,NA
2024-07-13 03:12:42.344155,NA
2024-07-13 03:32:42.025578,NA
2024-07-13 03:52:42.298076,251.63
2024-07-13 04:12:42.069037,NA
2024-07-13 04:32:42.302389,701.63
2024-07-13 04:52:42.112779,1601.63
2024-07-13 05:12:42.069799,NA
2024-07-13 05:32:42.098564,NA
2024-07-13 05:52:42.059104,NA
2024-07-13 06:12:42.091421,4151.63
2024-07-13 06:32:42.34007,4351.63
2024-07-13 06:52:42.106264,3351.63
2024-07-13 07:12:42.086117,NA
2024-07-13 07:32:42.10073,501.63
2024-07-13 07:52:42.100236,251.63
2024-07-13 08:12:42.086556,501.63
2024-07-13 08:32:42.341291,501.63
2024-07-13 08:52:42.19128,551.63
2024-07-13 09:12:42.229028,NA
2024-07-13 09:32:42.330082,NA
2024-07-13 09:52:42.190674,NA
2024-07-13 10:12:42.191105,NA
2024-07-13 10:32:42.192039,NA
2024-07-13 10:52:42.031417,NA
2024-07-13 11:12:42.289401,NA
2024-07-13 11:32:42.042187,NA
2024-07-13 11:52:42.298522,NA
2024-07-13 12:12:42.187035,NA
2024-07-13 12:32:42.137134,2901.63
2024-07-13 12:52:42.143229,2551.63
2024-07-13 13:12:42.178985,2701.63
2024-07-13 13:32:42.225081,NA
2024-07-13 13:52:42.225502,NA
2024-07-13 14:12:42.059157,151.63
2024-07-13 14:32:42.265381,1951.63
2024-07-13 14:52:42.002346,151.63
2024-07-13 15:12:42.212794,NA
2024-07-13 15:32:42.099577,401.63
2024-07-13 15:52:42.427385,301.63
2024-07-13 16:12:42.102733,351.63
2024-07-13 16:32:42.175875,351.63
2024-07-13 16:52:42.263391,351.63
2024-07-13 17:12:42.068461,451.63
2024-07-13 17:32:42.348432,601.63
2024-07-13 17:52:42.108631,251.63
2024-07-13 18:12:42.136039,801.63
2024-07-13 18:32:42.098028,851.63
2024-07-13 18:52:42.083362,301.63
2024-07-13 19:12:42.089094,1251.63
2024-07-13 19:32:42.333207,1151.63
2024-07-13 19:52:42.167023,1151.63
2024-07-13 20:12:42.077735,1251.63
2024-07-13 20:32:42.073056,1501.63
2024-07-13 20:52:42.333706,3651.63
2024-07-13 21:12:42.057082,2101.63
2024-07-13 21:32:42.279047,851.63
2024-07-13 21:52:42.219058,1501.63
2024-07-13 22:12:42.199152,1901.63
2024-07-13 22:32:42.183751,1251.63
2024-07-13 22:52:42.172062,1751.63
2024-07-13 23:12:42.169848,3751.63
2024-07-13 23:32:42.278275,2051.63
2024-07-13 23:52:41.992207,2701.63
2024-07-14 00:12:42.241571,101.63
2024-07-14 00:32:42.22786,3601.63
2024-07-14 00:52:42.24708,NA
2024-07-14 01:12:42.057772,201.63
2024-07-14 01:32:42.286245,NA
2024-07-14 01:52:42.036537,801.63
2024-07-14 02:12:42.319868,1001.63
2024-07-14 02:32:42.170873,801.63
2024-07-14 02:52:42.164022,NA
2024-07-14 03:12:42.184721,1401.63
2024-07-14 03:32:42.066042,2551.63
2024-07-14 03:52:42.303075,3201.63
2024-07-14 04:12:42.043047,3051.63
2024-07-14 04:32:42.320664,5401.63
2024-07-14 04:52:42.116168,801.63
2024-07-14 05:12:42.10445,1351.63
2024-07-14 05:32:42.145174,4551.63
2024-07-14 05:52:29.565781,NA
2024-07-14 06:12:42.079009,4751.63
2024-07-14 06:32:42.276019,1601.63
2024-07-14 06:52:42.183009,2451.63
2024-07-14 07:12:42.153004,851.63
2024-07-14 07:32:42.137322,601.63
2024-07-14 07:52:42.077002,751.63
2024-07-14 08:12:42.228025,NA
2024-07-14 08:32:42.181002,NA
2024-07-14 08:52:42.084009,101.63
2024-07-14 09:12:42.230014,451.63
2024-07-14 09:32:42.159011,401.63
2024-07-14 09:52:42.092937,301.63
2024-07-14 10:12:42.272104,1851.63
2024-07-14 10:32:42.178048,1651.63
2024-07-14 10:52:42.115052,1351.63
2024-07-14 11:12:42.033026,NA
2024-07-14 11:32:42.09603,NA
2024-07-14 11:52:42.373878,1051.63
2024-07-14 12:12:42.058027,851.63
2024-07-14 12:32:42.237013,601.63
2024-07-14 12:52:42.158034,501.63
2024-07-14 13:12:42.110347,2651.63
2024-07-14 13:32:42.039032,3501.63
2024-07-14 13:52:42.191042,3301.63
2024-07-14 14:12:42.156038,901.63
2024-07-14 14:32:42.081193,701.63
2024-07-14 14:52:42.218066,651.63
2024-07-14 15:12:42.106025,1751.63
2024-07-14 15:32:42.073053,NA
2024-07-14 15:52:42.008045,251.63
2024-07-14 16:12:42.170968,251.63
2024-07-14 16:32:42.154039,251.63
2024-07-14 16:52:42.05604,5451.63
2024-07-14 17:12:42.247046,2901.63
2024-07-14 17:32:42.166015,3601.63
2024-07-14 17:52:42.132047,851.63
2024-07-14 18:12:42.102002,3651.63
2024-07-14 18:32:42.015992,3751.63
2024-07-14 18:52:42.211011,4651.63
2024-07-14 19:12:42.134044,4851.63
2024-07-14 19:32:42.02303,5601.63
2024-07-14 19:52:42.202046,5451.63
2024-07-14 20:12:42.15803,5751.63
2024-07-14 20:32:42.101038,5651.63
2024-07-14 20:52:42.076586,5651.63
2024-07-14 21:12:42.045032,3201.63
2024-07-14 21:32:42.285031,2801.63
2024-07-14 21:52:42.196035,1851.63
2024-07-14 22:12:42.080081,5351.63
2024-07-14 22:32:42.344855,5551.63
2024-07-14 22:52:42.09229,4551.63
2024-07-14 23:12:42.2616,4801.63
2024-07-14 23:32:42.222985,5451.63
2024-07-14 23:52:42.143071,1851.63
2024-07-15 00:12:42.119041,2101.63
2024-07-15 00:32:42.142053,2351.63
2024-07-15 00:52:42.066092,1501.63
2024-07-15 01:12:42.242452,4201.63
2024-07-15 01:32:42.168694,451.63
2024-07-15 01:52:42.216057,401.63
2024-07-15 02:12:42.184031,NA
2024-07-15 02:32:42.142056,NA
2024-07-15 02:52:42.066045,NA
2024-07-15 03:12:42.236049,NA
2024-07-15 03:32:42.230817,NA
2024-07-15 03:52:42.19522,NA
2024-07-15 04:12:42.175122,NA
2024-07-15 04:32:42.164047,NA
2024-07-15 04:52:42.142058,5201.63
2024-07-15 05:12:42.062044,5401.63
2024-07-15 05:32:42.250022,5301.63
2024-07-15 05:52:42.015039,3751.63
2024-07-15 06:12:42.233051,1501.63
2024-07-15 06:32:42.191097,501.63
2024-07-15 06:52:42.15208,1651.63
2024-07-15 07:12:42.076048,NA
2024-07-15 07:32:42.072044,351.63
2024-07-15 07:52:42.234072,501.63
2024-07-15 08:12:42.143053,401.63
2024-07-15 08:32:42.097045,NA
2024-07-15 08:52:42.325066,351.63
2024-07-15 09:12:42.054728,4651.63
2024-07-15 09:32:42.285082,2401.63
2024-07-15 09:52:42.000049,NA
2024-07-15 10:12:42.186025,NA
2024-07-15 10:32:42.120042,5401.63
2024-07-15 10:52:42.038076,3751.63
2024-07-15 11:12:42.24607,4751.63
2024-07-15 11:32:42.032763,5101.63
2024-07-15 11:52:42.399054,4651.63
2024-07-15 12:12:42.061095,NA
2024-07-15 12:32:42.267158,NA
2024-07-15 12:52:42.04504,NA
2024-07-15 13:12:42.223694,2651.63
2024-07-15 13:32:42.206091,1751.63
2024-07-15 13:52:42.183036,1201.63
2024-07-15 14:12:42.213069,851.63
2024-07-15 14:32:42.149077,2951.63
2024-07-15 14:52:42.187076,3001.63
2024-07-15 15:12:42.183032,3201.63
2024-07-15 15:32:42.181039,3151.63
2024-07-15 15:52:42.095029,3201.63
2024-07-15 16:12:42.057058,2951.63
2024-07-15 16:32:42.003034,3501.63
2024-07-15 16:52:42.18205,3751.63
2024-07-15 17:12:42.144039,3451.63
2024-07-15 17:32:42.098081,2851.63
2024-07-15 17:52:42.084894,4101.63
2024-07-15 18:12:42.090596,4151.63
2024-07-15 18:32:42.251235,4351.63
2024-07-15 18:52:42.006094,1001.63
2024-07-15 19:12:42.157037,4401.63
2024-07-15 19:32:42.124035,4351.63
2024-07-15 19:52:42.030049,4251.63
2024-07-15 20:12:42.16502,4301.63
2024-07-15 20:32:42.246049,4701.63
2024-07-15 20:52:42.201087,5151.63
2024-07-15 21:12:42.176051,5851.63
2024-07-15 21:32:42.130084,1051.63
2024-07-15 21:52:42.134176,1051.63
2024-07-15 22:12:42.086287,701.63
2024-07-15 22:32:42.354068,4951.63
2024-07-15 22:52:42.102077,5901.63
2024-07-15 23:12:42.017033,5001.63
2024-07-15 23:32:42.011037,1851.63
2024-07-15 23:52:42.213087,3001.63
2024-07-16 00:12:42.075106,3401.63
2024-07-16 00:32:42.285464,4201.63
2024-07-16 00:52:42.051376,2751.63
2024-07-16 01:12:42.278049,3351.63
2024-07-16 01:32:42.240067,3501.63
2024-07-16 01:52:42.230058,4401.63
2024-07-16 02:12:42.20806,4151.63
2024-07-16 02:32:42.238032,3651.63
2024-07-16 02:52:42.158068,1001.63
2024-07-16 03:12:42.196137,NA
2024-07-16 03:32:42.211938,NA
2024-07-16 03:52:42.167037,251.63
2024-07-16 04:12:42.148086,NA
2024-07-16 04:32:42.072104,NA
2024-07-16 04:52:42.269064,NA
2024-07-16 05:12:42.185107,NA
2024-07-16 05:32:42.127079,NA
2024-07-16 05:52:42.069032,NA
2024-07-16 06:12:42.191048,251.63
2024-07-16 06:32:42.177086,NA
2024-07-16 06:52:42.174037,NA
2024-07-16 07:12:42.112037,101.63
2024-07-16 07:32:42.044072,NA
2024-07-16 07:52:42.186053,151.63
2024-07-16 08:12:42.103091,NA
2024-07-16 08:32:41.998052,201.63
2024-07-16 08:52:42.1671,NA
2024-07-16 09:12:42.072038,NA
2024-07-16 09:32:42.215066,NA
2024-07-16 09:52:42.212148,NA
2024-07-16 10:12:42.253064,NA
2024-07-16 10:32:42.235722,4951.63
2024-07-16 10:52:42.212607,NA
2024-07-16 11:12:42.196523,4601.63
2024-07-16 11:32:42.145074,NA
2024-07-16 11:52:42.163077,NA
2024-07-16 12:12:42.154114,NA
2024-07-16 12:32:42.06217,201.63
2024-07-16 12:52:42.038471,NA
2024-07-16 13:12:42.264762,NA
2024-07-16 13:32:42.215435,NA
2024-07-16 13:52:42.178429,NA
2024-07-16 14:12:42.159508,101.63
2024-07-16 14:32:42.145667,151.63
2024-07-16 14:52:42.191109,401.63
2024-07-16 15:12:42.273073,251.63
2024-07-16 15:32:42.204153,351.63
2024-07-16 15:52:42.135433,451.63
2024-07-16 16:12:42.082123,2551.63
2024-07-16 16:32:42.135099,601.63
2024-07-16 16:52:42.098073,2201.63
2024-07-16 17:12:42.043094,951.63
2024-07-16 17:32:42.242066,3251.63
2024-07-16 17:52:42.185074,3951.63
2024-07-16 18:12:42.120067,3351.63
2024-07-16 18:32:42.035133,3101.63
2024-07-16 18:52:42.227095,3451.63
2024-07-16 19:12:42.189063,3151.63
2024-07-16 19:32:42.197088,5101.63
2024-07-16 19:52:42.124084,351.63
2024-07-16 20:12:42.043215,401.63
2024-07-16 20:32:42.050204,3751.63
2024-07-16 20:52:42.245293,3551.63
2024-07-16 21:12:42.244085,4351.63
2024-07-16 21:32:42.227025,1251.63
2024-07-16 21:52:42.149776,5201.63
2024-07-16 22:12:42.043248,NA
2024-07-16 22:32:42.246344,701.63
2024-07-16 22:52:42.195196,1701.63
2024-07-16 23:12:42.243093,1751.63
2024-07-16 23:32:42.198111,1401.63
2024-07-16 23:52:42.227088,3551.63
2024-07-17 00:12:42.012141,NA
2024-07-17 00:32:42.217198,NA
2024-07-17 00:52:42.002071,NA
2024-07-17 01:12:42.188148,NA
2024-07-17 01:32:42.178118,NA
2024-07-17 01:52:42.171087,NA
2024-07-17 02:12:42.048395,NA
2024-07-17 02:32:42.092087,901.63
2024-07-17 02:52:42.163047,1901.63
2024-07-17 03:12:42.103058,4651.63
2024-07-17 03:32:42.032166,2551.63
2024-07-17 03:52:42.239366,1051.63
2024-07-17 04:12:42.197733,1251.63
2024-07-17 04:32:42.094293,651.63
2024-07-17 04:52:42.045911,601.63
2024-07-17 05:12:42.2547,551.63
2024-07-17 05:32:42.186071,NA
2024-07-17 05:52:42.190395,NA
2024-07-17 06:12:42.206105,301.63
2024-07-17 06:32:42.165066,NA
2024-07-17 06:52:42.079167,NA
2024-07-17 07:12:42.207108,NA
2024-07-17 07:32:42.194101,NA
2024-07-17 07:52:42.044091,NA
2024-07-17 08:12:42.192369,701.63
2024-07-17 08:32:42.176073,551.63
2024-07-17 08:52:42.09804,NA
2024-07-17 09:12:42.068276,NA
2024-07-17 09:32:42.10019,1001.63
2024-07-17 09:52:42.028101,1051.63
2024-07-17 10:12:42.226188,NA
2024-07-17 10:32:42.232061,NA
2024-07-17 10:52:42.014761,NA
2024-07-17 11:12:42.197116,NA
2024-07-17 11:32:42.114245,NA
2024-07-17 11:52:42.054186,NA
2024-07-17 12:12:42.269372,NA
2024-07-17 12:32:42.193089,NA
2024-07-17 12:52:42.225133,NA
2024-07-17 13:12:42.152059,NA
2024-07-17 13:32:42.065104,NA
2024-07-17 13:52:42.257115,401.63
2024-07-17 14:12:42.224465,NA
2024-07-17 14:32:42.14611,501.63
2024-07-17 14:52:42.071074,351.63
2024-07-17 15:12:42.007142,751.63
2024-07-17 15:32:42.185112,851.63
2024-07-17 15:52:42.086057,801.63
2024-07-17 16:12:42.07815,751.63
2024-07-17 16:32:42.23006,851.63
2024-07-17 16:52:42.136104,901.63
2024-07-17 17:12:42.053082,951.63
2024-07-17 17:32:42.256701,951.63
2024-07-17 17:52:42.238172,1201.63
2024-07-17 18:12:42.225457,1351.63
2024-07-17 18:32:42.191228,1051.63
2024-07-17 18:52:42.261051,1151.63
2024-07-17 19:12:42.178089,251.63
2024-07-17 19:32:42.21108,NA
2024-07-17 19:52:42.158142,NA
2024-07-17 20:12:42.047137,101.63
2024-07-17 20:32:42.303069,101.63
2024-07-17 20:52:42.019052,151.63
2024-07-17 21:12:42.235053,2951.63
2024-07-17 21:32:42.1691,1551.63
2024-07-17 21:52:42.09508,1351.63
2024-07-17 22:12:42.257087,1601.63
2024-07-17 22:32:42.21811,1601.63
2024-07-17 22:52:42.117074,1651.63
2024-07-17 23:12:42.026136,NA
2024-07-17 23:32:42.186876,4601.63
2024-07-17 23:52:42.128889,1151.63
2024-07-18 00:12:42.126242,5101.63
2024-07-18 00:32:42.071826,1651.63
2024-07-18 00:52:42.332918,4351.63
2024-07-18 01:12:42.048458,1051.63
2024-07-18 01:32:42.272063,3851.63
2024-07-18 01:52:42.043065,1751.63
2024-07-18 02:12:42.25814,951.63
2024-07-18 02:32:42.197145,1951.63
2024-07-18 02:52:42.185044,751.63
2024-07-18 03:12:42.18109,351.63
2024-07-18 03:32:42.1001,NA
2024-07-18 03:52:42.099656,NA
2024-07-18 04:12:42.063848,751.63
2024-07-18 04:32:42.306231,NA
2024-07-18 04:52:42.061733,951.63
2024-07-18 05:12:42.294098,601.63
2024-07-18 05:32:42.067705,751.63
2024-07-18 05:52:42.302404,NA
2024-07-18 06:12:42.124281,NA
2024-07-18 06:32:42.097686,NA
2024-07-18 06:52:42.032105,NA
2024-07-18 07:12:42.195148,NA
2024-07-18 07:32:42.194554,NA
2024-07-18 07:52:42.179023,NA
2024-07-18 08:12:42.1581,NA
2024-07-18 08:32:42.173026,NA
2024-07-18 08:52:42.206116,NA
2024-07-18 09:12:42.247103,NA
2024-07-18 09:32:42.074713,NA
2024-07-18 09:52:42.308838,NA
2024-07-18 10:12:42.001064,351.63
2024-07-18 10:32:42.285169,NA
2024-07-18 10:52:42.009068,NA
2024-07-18 11:12:42.233035,NA
2024-07-18 11:32:42.028086,NA
2024-07-18 11:52:42.226042,NA
2024-07-18 12:12:42.145051,NA
2024-07-18 12:32:42.101075,NA
2024-07-18 12:52:42.115025,NA
2024-07-18 13:12:42.086479,NA
2024-07-18 13:32:42.320383,NA
2024-07-18 13:52:42.08882,101.63
2024-07-18 14:12:42.338596,101.63
2024-07-18 14:32:42.087651,NA
2024-07-18 14:52:42.278878,301.63
2024-07-18 15:12:42.234278,301.63
2024-07-18 15:32:42.206074,551.63
2024-07-18 15:52:42.177708,401.63
2024-07-18 16:12:42.150339,351.63
2024-07-18 16:32:42.145329,351.63
2024-07-18 16:52:42.184223,351.63
2024-07-18 17:12:42.13045,451.63
2024-07-18 17:32:42.166236,601.63
2024-07-18 17:52:42.229693,401.63
2024-07-18 18:12:42.194206,5401.63
2024-07-18 18:32:42.192928,4251.63
2024-07-18 18:52:42.208266,301.63
2024-07-18 19:12:42.231066,601.63
2024-07-18 19:32:42.176026,301.63
2024-07-18 19:52:42.085119,4651.63
2024-07-18 20:12:42.220079,101.63
2024-07-18 20:32:42.201058,2401.63
2024-07-18 20:52:42.142065,3551.63
2024-07-18 21:12:41.995032,NA
2024-07-18 21:32:42.218043,NA
2024-07-18 21:52:42.210408,NA
2024-07-18 22:12:42.240129,5651.63
2024-07-18 22:32:42.213111,501.63
2024-07-18 22:52:42.142048,701.63
2024-07-18 23:12:42.124023,1601.63
2024-07-18 23:32:42.029705,3051.63
2024-07-18 23:52:42.27917,3301.63
2024-07-19 00:12:42.213076,1551.63
2024-07-19 00:32:42.166062,1001.63
2024-07-19 00:52:42.088039,NA
2024-07-19 01:12:42.22307,NA
2024-07-19 01:32:42.243075,NA
2024-07-19 01:52:42.226126,1401.63
2024-07-19 02:12:42.159146,NA
2024-07-19 02:32:42.094219,NA
2024-07-19 02:52:42.107082,NA
2024-07-19 03:12:42.168045,NA
2024-07-19 03:32:42.192103,NA
2024-07-19 03:52:42.170979,NA
2024-07-19 04:12:42.191226,NA
2024-07-19 04:32:42.181056,NA
2024-07-19 04:52:42.136064,NA
2024-07-19 05:12:42.043064,NA
2024-07-19 05:32:42.090105,NA
2024-07-19 05:52:42.36213,301.63
2024-07-19 06:12:42.249084,501.63
2024-07-19 06:32:42.134851,NA
2024-07-19 06:52:42.094929,701.63
2024-07-19 07:12:42.07638,NA
2024-07-19 07:32:42.288126,101.63
2024-07-19 07:52:42.001061,NA
2024-07-19 08:12:42.117123,1701.63
2024-07-19 08:32:42.195023,2101.63
2024-07-19 08:52:42.100152,NA
2024-07-19 09:12:42.093603,NA
2024-07-19 09:32:42.064162,NA
2024-07-19 09:52:42.26945,NA
2024-07-19 10:12:42.249785,NA
2024-07-19 10:32:42.207036,NA
2024-07-19 10:52:42.151332,NA
2024-07-19 11:12:42.195175,NA
2024-07-19 11:32:42.24805,NA
2024-07-19 11:52:42.250081,NA
2024-07-19 12:12:42.235043,NA
2024-07-19 12:32:42.168104,NA
2024-07-19 12:52:42.248096,NA
2024-07-19 13:12:42.230141,NA
2024-07-19 13:32:42.101092,NA
2024-07-19 13:52:42.035511,NA
2024-07-19 14:12:42.294128,101.63
2024-07-19 14:32:42.026124,NA
2024-07-19 14:52:42.187056,NA
2024-07-19 15:12:42.130095,NA
2024-07-19 15:32:42.063045,201.63
2024-07-19 15:52:42.241066,3351.63
2024-07-19 16:12:42.01602,151.63
2024-07-19 16:32:42.305125,151.63
2024-07-19 16:52:42.228077,501.63
2024-07-19 17:12:42.175169,4051.63
2024-07-19 17:32:42.154327,3701.63
2024-07-19 17:52:42.088082,651.63
2024-07-19 18:12:42.339096,4751.63
2024-07-19 18:32:42.247092,4251.63
2024-07-19 18:52:42.141116,3501.63
2024-07-19 19:12:42.136066,4601.63
2024-07-19 19:32:42.086156,NA
2024-07-19 19:52:42.393184,NA
2024-07-19 20:12:42.047137,101.63
2024-07-19 20:32:42.086152,351.63
2024-07-19 20:52:42.107183,3701.63
2024-07-19 21:12:42.102656,2051.63
2024-07-19 21:32:42.188039,2351.63
2024-07-19 21:52:42.146135,1101.63
2024-07-19 22:12:42.142433,2551.63
2024-07-19 22:32:42.128823,2201.63
2024-07-19 22:52:42.117033,3551.63
2024-07-19 23:12:42.079173,2101.63
2024-07-19 23:32:42.140226,5551.63
2024-07-19 23:52:42.058692,4601.63
2024-07-20 00:12:42.085104,4501.63
2024-07-20 00:32:42.355469,2101.63
2024-07-20 00:52:42.193631,2051.63
2024-07-20 01:12:42.165315,1551.63
2024-07-20 01:32:42.171923,4401.63
2024-07-20 01:52:42.200577,4101.63
2024-07-20 02:12:42.178157,701.63
2024-07-20 02:32:42.174303,4151.63
2024-07-20 02:52:42.192055,901.63
2024-07-20 03:12:42.160099,NA
2024-07-20 03:32:42.202191,801.63
2024-07-20 03:52:42.008065,251.63
2024-07-20 04:12:42.18507,NA
2024-07-20 04:32:42.171198,501.63
2024-07-20 04:52:42.192048,NA
2024-07-20 05:12:42.090096,201.63
2024-07-20 05:32:42.06506,4301.63
2024-07-20 05:52:42.318095,2601.63
2024-07-20 06:12:42.081091,1251.63
2024-07-20 06:32:42.44176,NA
2024-07-20 06:52:42.295551,NA
2024-07-20 07:12:42.058215,NA
2024-07-20 07:32:42.341445,NA
2024-07-20 07:52:42.099622,NA
2024-07-20 08:12:42.112184,NA
2024-07-20 08:32:42.067353,NA
2024-07-20 08:52:42.220097,NA
2024-07-20 09:12:42.228656,NA
2024-07-20 09:32:42.152594,NA
2024-07-20 09:52:42.173484,NA
2024-07-20 10:12:42.167166,NA
2024-07-20 10:32:42.149905,201.63
2024-07-20 10:52:42.178097,NA
2024-07-20 11:12:42.008594,NA
2024-07-20 11:32:42.233295,NA
2024-07-20 11:52:42.19287,NA
2024-07-20 12:12:42.171726,NA
2024-07-20 12:32:41.98966,NA
2024-07-20 12:52:42.194134,NA
2024-07-20 13:12:42.188188,NA
2024-07-20 13:32:42.215294,NA
2024-07-20 13:52:42.226739,NA
2024-07-20 14:12:42.244612,1051.63
2024-07-20 14:32:42.165361,NA
2024-07-20 14:52:42.174765,151.63
2024-07-20 15:12:42.209736,301.63
2024-07-20 15:32:42.189045,451.63
2024-07-20 15:52:42.243127,601.63
2024-07-20 16:12:42.244766,651.63
2024-07-20 16:32:42.02477,1451.63
2024-07-20 16:52:42.303856,1151.63
2024-07-20 17:12:42.001664,1451.63
2024-07-20 17:32:42.258773,1451.63
2024-07-20 17:52:42.14803,1701.63
2024-07-20 18:12:42.128123,1751.63
