"sec","timestamp","Latitude","Longitude","Alt_m","GndSpd","Heading","AirTemp_C","Pressure_mb","RH_pct","WindDir","WindSpd","CH4_ppb","CO2_ppm","CO_ppb","H2O_ppmv","O3_ppb","jNO2","site","survey_date","CH4_ppb_bg","CH4_ppb_enh","plume"
84614,2024-07-09 23:30:14,39.740261,-105.112801,1704.2,57.7,270.325,25.85,839.9,20.35,NA,NA,1991.5,432.04,284.4,9640.6,59.2,0.0022315,"MobileLab",2024-07-09,1972.4,19.0999999999999,TRUE
84616,2024-07-09 23:30:16,39.740261,-105.113083,1704.3,58.1,270.72,25.9,840.1,20.2,NA,NA,1981.7,435.96,168.6,9658.7,68,0.0022344,"MobileLab",2024-07-09,1972.4,9.29999999999995,TRUE
84617,2024-07-09 23:30:17,39.740261,-105.113274,1704.3,58.5,270.86,26,840.1,20.2,NA,NA,1976.6,433.37,151.8,9577.1,59.4,0.0022227,"MobileLab",2024-07-09,1972.4,4.19999999999982,TRUE
84618,2024-07-09 23:30:18,39.740261,-105.113457,1704.4,59,270.82,26,840.1,20.2,NA,NA,1976.2,428.79,140.6,9487.2,57.9,0.002259,"MobileLab",2024-07-09,1972.4,3.79999999999995,TRUE
84619,2024-07-09 23:30:19,39.740261,-105.113647,1704.4,59.9,270.49,26,840.1,20.2,NA,NA,1975.7,426.23,139.1,9474.4,58.4,0.0022403,"MobileLab",2024-07-09,1972.4,3.29999999999995,TRUE
84621,2024-07-09 23:30:21,39.740261,-105.113853,1704.5,60.1,270.47,26,840,20.2,NA,NA,1981.8,426.66,152.8,9527.5,68,0.0022322,"MobileLab",2024-07-09,1972.5,9.29999999999995,TRUE
84622,2024-07-09 23:30:22,39.740261,-105.114037,1704.5,60,270.52,25.9,840,20.3,NA,NA,1983.8,425.79,167,9520.5,58.4,0.0022814,"MobileLab",2024-07-09,1972.7,11.0999999999999,TRUE
84623,2024-07-09 23:30:23,39.740261,-105.114227,1704.5,60.4,270.28,26,840,20.4,NA,NA,1985.3,424.91,157.5,9514.5,58.9,0.0022159,"MobileLab",2024-07-09,1973.1,12.2,TRUE
84624,2024-07-09 23:30:24,39.740261,-105.114433,1704.6,61,270.12,25.8,840,20.3,NA,NA,1992.6,424.93,141.4,9529.6,62,0.0022529,"MobileLab",2024-07-09,1973.2,19.3999999999999,TRUE
84625,2024-07-09 23:30:25,39.740261,-105.114632,1704.6,60,270.34,25.7,840,20.3,NA,NA,2007.7,425.14,138.7,9544.6,58.9,0.0022378,"MobileLab",2024-07-09,1973.4,34.3,TRUE
84626,2024-07-09 23:30:26,39.740261,-105.114822,1704.7,58.2,270.44,25.7,840,20.3,NA,NA,2018.1,424.93,150.7,9510.8,58.9,0.0022508,"MobileLab",2024-07-09,1973.7,44.3999999999999,TRUE
84628,2024-07-09 23:30:28,39.740261,-105.115097,1704.8,57.8,270.935,25.85,839.9,20.35,NA,NA,1978.8,423.78,154.3,9427.5,59.2,0.002243,"MobileLab",2024-07-09,1973.7,5.09999999999991,TRUE
84630,2024-07-09 23:30:30,39.740261,-105.115379,1705.1,57,271.07,25.9,840,20.2,NA,NA,1974.7,423.09,148.3,9404.8,58.9,0.0022305,"MobileLab",2024-07-09,1973.8,0.900000000000091,FALSE
84631,2024-07-09 23:30:31,39.740261,-105.115562,1705.3,57.1,271.06,25.9,840,20.1,NA,NA,1974.7,422.95,147.6,9368.6,58.9,0.0022639,"MobileLab",2024-07-09,1973.8,0.900000000000091,FALSE
84632,2024-07-09 23:30:32,39.740261,-105.115753,1705.6,56.6,270.89,25.8,840.1,20.1,NA,NA,1974.8,422.82,149.6,9332.3,58.4,0.0022371,"MobileLab",2024-07-09,1973.8,1,FALSE
84633,2024-07-09 23:30:33,39.740261,-105.115929,1705.8,56.6,270.52,25.7,840.1,20.1,NA,NA,1975,423.75,153.5,9358.4,58.4,0.0022388,"MobileLab",2024-07-09,1973.8,1.20000000000005,FALSE
84635,2024-07-09 23:30:35,39.740261,-105.116211,1706.2,56.9,270.345,25.65,840.05,20.1,NA,NA,1976,426.09,171.6,9422.6,59.4,0.0022434,"MobileLab",2024-07-09,1973.8,2.20000000000005,FALSE
84637,2024-07-09 23:30:37,39.740261,-105.116577,1706.7,56.7,270.205,25.65,839.9,20.3,NA,NA,1975.4,424.99,187.9,9440,59.7,0.0022374,"MobileLab",2024-07-09,1973.8,1.60000000000014,FALSE
84640,2024-07-09 23:30:40,39.740253,-105.116943,1707.2,56.8,270.24,25.6,839.9,20.3,NA,NA,1976.7,463.65,170.2,9379.3,65,0.0022422,"MobileLab",2024-07-09,1973.8,2.90000000000009,TRUE
84641,2024-07-09 23:30:41,39.74025,-105.117218,1707.5,57.4,270.38,25.6,839.8,20.2,NA,NA,1978.9,487.19,227.2,9390.3,59.9,0.0022259,"MobileLab",2024-07-09,1973.8,5.10000000000014,TRUE
84642,2024-07-09 23:30:42,39.74025,-105.117401,1707.7,56.8,270.37,25.6,839.8,20.3,NA,NA,1981.5,498.12,383.8,9406,71,0.0022254,"MobileLab",2024-07-09,1973.8,7.70000000000005,TRUE
84644,2024-07-09 23:30:44,39.74025,-105.117577,1708,55.3,270.45,25.6,839.8,20.3,NA,NA,1998.8,490.15,633,9435.5,60.4,0.0022354,"MobileLab",2024-07-09,1973.8,25,TRUE
84645,2024-07-09 23:30:45,39.74025,-105.11776,1708.2,53,270.36,25.6,839.7,20.3,NA,NA,1995.3,487.74,734.1,9437.5,67.5,0.0022296,"MobileLab",2024-07-09,1973.8,21.5,TRUE
84646,2024-07-09 23:30:46,39.74025,-105.11792,1708.4,48.9,270.46,25.6,839.6,20.3,NA,NA,1989,485.32,709.9,9436.6,60.4,0.0022276,"MobileLab",2024-07-09,1973.8,15.2,TRUE
84647,2024-07-09 23:30:47,39.74025,-105.11808,1708.6,43.8,270.9,25.8,839.6,20.2,NA,NA,1984.3,482.01,671.8,9419.4,60.4,0.0022081,"MobileLab",2024-07-09,1973.8,10.5,TRUE
84648,2024-07-09 23:30:48,39.74025,-105.11821,1708.7,40,271.13,25.8,839.6,20.2,NA,NA,1980.8,478.63,529.2,9402.2,64.5,0.0022461,"MobileLab",2024-07-09,1973.8,7,TRUE
84650,2024-07-09 23:30:50,39.74025,-105.118385,1708.9,34.1,270.965,25.85,839.7,20.15,NA,NA,1977.1,460.12,198.9,9394.5,62.2,0.0022213,"MobileLab",2024-07-09,1973.8,3.29999999999995,TRUE
84651,2024-07-09 23:30:51,39.74025,-105.118538,1709.2,27.9,270.89,25.7,839.7,20,NA,NA,1976.1,451.69,188.9,9398.9,64,0.0022157,"MobileLab",2024-07-09,1973.8,2.29999999999995,TRUE
84653,2024-07-09 23:30:53,39.74025,-105.118652,1709.3,19.9,270.745,25.75,839.6,19.95,NA,NA,1975.9,439.96,170.3,9408.7,62.5,0.0022276,"MobileLab",2024-07-09,1973.8,2.10000000000014,FALSE
84655,2024-07-09 23:30:55,39.74025,-105.118729,1709.4,11.9,270.58,25.8,839.6,20,NA,NA,1977.3,431.3,161.7,9369.8,58.9,0.0022559,"MobileLab",2024-07-09,1973.8,3.5,TRUE
84656,2024-07-09 23:30:56,39.74025,-105.118759,1709.4,7.1,270.56,25.9,839.6,20,NA,NA,1978.6,430.92,165.8,9371.4,59.4,0.0022089,"MobileLab",2024-07-09,1973.8,4.79999999999995,TRUE
84657,2024-07-09 23:30:57,39.74025,-105.118782,1709.4,2.6,270.58,26,839.6,20,NA,NA,1980.9,432.13,213.2,9374.4,59.9,0.0021855,"MobileLab",2024-07-09,1973.8,7.10000000000014,TRUE
84659,2024-07-09 23:30:59,39.74025,-105.118782,1709.4,0.1,270.57,26.1,839.7,20.1,NA,NA,1981.5,436.11,396.8,9375.4,59.4,0.0022042,"MobileLab",2024-07-09,1973.8,7.70000000000005,TRUE
84660,2024-07-09 23:31:00,39.74025,-105.118782,1709.4,0.1,270.45,26.2,839.7,20.2,NA,NA,1980.2,437.52,337.5,9378.2,59.9,0.0022583,"MobileLab",2024-07-09,1973.8,6.40000000000009,TRUE
84661,2024-07-09 23:31:01,39.74025,-105.118782,1709.4,0.1,270.45,26.1,839.8,20.2,NA,NA,1978.9,435.63,278.2,9384.5,59.4,0.0022123,"MobileLab",2024-07-09,1973.8,5.10000000000014,TRUE
84662,2024-07-09 23:31:02,39.74025,-105.118782,1709.4,0,270.4,26.1,839.8,20.3,NA,NA,1977.5,433.74,264.1,9390,59.4,0.0021779,"MobileLab",2024-07-09,1973.8,3.70000000000005,TRUE
84663,2024-07-09 23:31:03,39.74025,-105.118782,1709.4,0.1,270.39,26.2,839.8,20.3,NA,NA,1976.6,432.43,257.7,9388.5,69.5,0.0021981,"MobileLab",2024-07-09,1973.8,2.79999999999995,TRUE
84665,2024-07-09 23:31:05,39.74025,-105.118782,1709.4,0.2,270.4,26.2,839.8,20.35,NA,NA,1975.7,430.24,204.2,9392.1,59.9,0.0022308,"MobileLab",2024-07-09,1974,1.70000000000005,FALSE
84667,2024-07-09 23:31:07,39.74025,-105.118782,1709.4,0.2,270.47,26.1,839.8,20.4,NA,NA,1975.3,428.53,171.8,9402.4,59.9,0.0022737,"MobileLab",2024-07-09,1974.4,0.899999999999864,FALSE
84668,2024-07-09 23:31:08,39.74025,-105.118782,1709.4,0.3,270.5,26.1,839.8,20.5,NA,NA,1975,427.21,164.7,9404.5,70.5,0.0022585,"MobileLab",2024-07-09,1974.4,0.599999999999909,FALSE
84669,2024-07-09 23:31:09,39.740261,-105.118782,1709.4,0.2,270.525,26.1,839.8,20.5,NA,NA,1974.7,426.07,317.3,9409,60.7,0.0022844,"MobileLab",2024-07-09,1974.6,0.100000000000136,FALSE
84671,2024-07-09 23:31:11,39.740261,-105.118782,1709.4,0.2,270.6,26.2,839.8,20.5,NA,NA,1979.4,447.89,485.3,9434.8,59.9,0.0022622,"MobileLab",2024-07-09,1974.7,4.70000000000005,TRUE
84672,2024-07-09 23:31:12,39.740261,-105.118782,1709.4,0.3,270.58,26.3,839.8,20.5,NA,NA,1980.5,444.16,432.9,9450.2,60.4,0.0022444,"MobileLab",2024-07-09,1974.7,5.79999999999995,TRUE
84673,2024-07-09 23:31:13,39.740261,-105.118782,1709.4,3.8,270.55,26.2,839.9,20.5,NA,NA,1978.3,435.48,363.6,9465.7,61.4,0.0022639,"MobileLab",2024-07-09,1974.7,3.59999999999991,TRUE
84674,2024-07-09 23:31:14,39.740261,-105.118813,1709.4,8.8,270.65,26.3,839.9,20.5,NA,NA,1976.3,430.22,273.2,9457.2,64,0.0022951,"MobileLab",2024-07-09,1974.7,1.59999999999991,FALSE
84676,2024-07-09 23:31:16,39.740261,-105.118843,1709.4,13.3,270.69,26.2,839.8,20.5,NA,NA,1975.1,427.88,199.8,9439.3,60.9,0.0022223,"MobileLab",2024-07-09,1974.7,0.399999999999864,FALSE
84677,2024-07-09 23:31:17,39.740261,-105.118889,1709.4,18.7,270.59,26.1,839.8,20.6,NA,NA,1975.1,430.77,199,9463,61.4,0.0022408,"MobileLab",2024-07-09,1974.7,0.399999999999864,FALSE
84678,2024-07-09 23:31:18,39.740253,-105.119011,1709.6,27.7,270.06,26.1,839.75,20.6,NA,NA,1975.2,433.66,188.2,9482,61.2,0.0022347,"MobileLab",2024-07-09,1974.7,0.5,FALSE
84680,2024-07-09 23:31:20,39.74025,-105.119164,1709.7,34.7,269.77,26.1,839.7,20.6,NA,NA,1975.4,433.05,169.8,9468.7,61.4,0.0022469,"MobileLab",2024-07-09,1974.7,0.700000000000045,FALSE
84681,2024-07-09 23:31:21,39.74025,-105.119278,1709.8,37.7,269.81,26.1,839.7,20.6,NA,NA,1975.3,430.93,166.1,9449,61.4,0.0022581,"MobileLab",2024-07-09,1974.7,0.599999999999909,FALSE
